	numDishTags	numDishTagsWithSnippets	rid
6835	0	0	34465
6836	0	0	83719
6837	0	0	35731
6838	3	2	35737
6839	3	2	35734
6840	0	0	23568
6841	0	0	51562
6842	0	0	93736
6843	3	3	51568
6844	0	0	93730
6845	0	0	61612
6846	0	0	61615
6847	3	3	61618
6848	3	3	27670
6849	3	3	27673
6850	0	0	129256
6851	0	0	129250
6852	0	0	129253
6853	0	0	111382
6854	0	0	111397
6855	0	0	111385
6856	0	0	74644
6857	0	0	74641
6858	0	0	109165
6859	0	0	110473
6860	0	0	110476
6861	0	0	51697
6862	0	0	95296
6863	0	0	73141
6864	0	0	95293
6865	0	0	73144
6866	0	0	95299
6867	0	0	93190
6868	3	3	29224
6869	0	0	93196
6870	0	0	56512
6871	0	0	98748
6872	0	0	98746
6873	0	0	98743
6874	3	2	98740
6875	0	0	100861
6876	0	0	100867
6877	0	0	100864
6878	0	0	29226
6879	3	0	32173
6880	0	0	32176
6881	0	0	32179
6882	0	0	104521
6883	0	0	104527
6884	0	0	29227
6885	0	0	75598
6886	3	0	26239
6887	0	0	26232
6888	0	0	26233
6889	0	0	26230
6890	0	0	21955
6891	0	0	21952
6892	3	3	3729
6893	3	2	3725
6894	3	2	3726
6895	0	0	3727
6896	0	0	3720
6897	0	0	3721
6898	0	0	3722
6899	3	3	3723
6900	0	0	4930
6901	3	1	4931
6902	3	3	4934
6903	0	0	4935
6904	0	0	4936
6905	0	0	4937
6906	0	0	79930
6907	3	1	79933
6908	0	0	2109
6909	0	0	99838
6910	3	3	2101
6911	0	0	2100
6912	0	0	2107
6913	0	0	2106
6914	3	3	2105
6915	3	1	2104
6916	3	3	14017
6917	3	1	14014
6918	3	3	14011
6919	0	0	106012
6920	0	0	106018
6921	0	0	36418
6922	0	0	53878
6923	0	0	113128
6924	3	2	9
6925	3	1	36412
6926	0	0	36411
6927	3	0	57391
6928	0	0	36415
6929	3	3	33628
6930	3	3	33622
6931	0	0	33625
6932	0	0	34810
6933	0	0	34813
6934	3	3	34816
6935	0	0	34819
6936	0	0	83518
6937	0	0	17794
6938	0	0	29343
6939	0	0	112741
6940	3	2	112747
6941	3	2	6879
6942	0	0	15769
6943	3	0	6877
6944	3	3	6876
6945	3	3	6875
6946	0	0	6874
6947	3	3	6873
6948	3	2	15763
6949	0	0	15760
6950	3	0	6870
6951	0	0	71452
6952	3	3	18226
6953	3	3	18220
6954	0	0	71455
6955	0	0	37069
6956	0	0	71458
6957	3	3	18229
6958	0	0	76108
6959	0	0	76105
6960	0	0	76102
6961	0	0	31660
6962	0	0	31663
6963	3	2	31666
6964	0	0	47446
6965	3	2	47440
6966	0	0	47442
6967	0	0	47443
6968	0	0	109099
6969	0	0	144445
6970	3	3	34102
6971	0	0	72379
6972	0	0	115210
6973	0	0	72373
6974	0	0	34108
6975	0	0	72376
6976	3	0	100411
6977	0	0	100417
6978	0	0	108163
6979	3	3	108160
6980	0	0	109912
6981	0	0	84880
6982	3	3	84883
6983	0	0	84886
6984	0	0	109915
6985	0	0	4116
6986	0	0	31086
6987	3	3	4112
6988	0	0	4113
6989	3	0	159247
6990	0	0	4111
6991	3	3	16033
6992	0	0	31089
6993	0	0	4118
6994	0	0	4119
6995	0	0	85009
6996	0	0	16171
6997	0	0	73423
6998	0	0	113938
6999	0	0	103852
7000	0	0	103855
7001	0	0	103858
7002	0	0	16174
7003	2	1	50041
7004	0	0	110173
7005	0	0	17281
7006	0	0	42250
7007	3	0	139600
7008	0	0	42256
7009	0	0	139609
7010	0	0	6029
7011	0	0	19330
7012	0	0	6022
7013	2	2	6023
7014	0	0	6024
7015	2	2	6025
7016	0	0	6026
7017	0	0	6027
7018	0	0	10072
7019	3	0	70198
7020	0	0	70195
7021	0	0	70192
7022	0	0	45154
7023	3	3	45151
7024	0	0	141169
7025	3	1	70441
7026	3	3	70447
7027	0	0	70444
7028	0	0	42874
7029	3	3	67276
7030	0	0	42871
7031	3	2	10678
7032	0	0	135928
7033	0	0	64915
7034	0	0	115576
7035	0	0	138559
7036	0	0	84307
7037	0	0	110839
7038	0	0	34006
7039	3	3	29851
7040	3	3	64912
7041	3	2	29857
7042	0	0	29854
7043	3	3	95278
7044	0	0	5300
7045	3	3	1063
7046	0	0	1062
7047	3	3	5304
7048	3	3	1067
7049	3	1	1066
7050	3	0	71716
7051	0	0	71719
7052	3	0	17869
7053	0	0	87142
7054	0	0	17863
7055	3	0	17860
7056	0	0	17866
7057	0	0	83656
7058	3	3	83650
7059	0	0	83653
7060	0	0	156928
7061	0	0	83659
7062	0	0	89437
7063	0	0	66811
7064	3	3	66814
7065	0	0	118465
7066	0	0	113305
7067	0	0	82972
7068	0	0	28819
7069	0	0	82018
7070	0	0	12568
7071	0	0	12562
7072	0	0	12565
7073	0	0	7413
7074	3	3	7410
7075	0	0	7411
7076	0	0	7416
7077	0	0	7417
7078	0	0	50907
7079	0	0	7415
7080	0	0	50908
7081	3	3	7418
7082	0	0	95905
7083	0	0	75049
7084	0	0	117025
7085	0	0	161248
7086	3	3	10840
7087	0	0	10843
7088	0	0	10846
7089	3	2	10849
7090	3	3	3502
7091	0	0	63949
7092	3	3	19528
7093	0	0	73333
7094	0	0	63943
7095	3	2	19525
7096	0	0	63940
7097	0	0	19522
7098	0	0	158224
7099	0	0	61891
7100	0	0	75046
7101	0	0	65737
7102	0	0	61894
7103	3	2	2345
7104	0	0	90307
7105	3	1	69634
7106	0	0	2341
7107	2	1	2340
7108	0	0	22755
7109	0	0	2349
7110	3	2	2348
7111	3	3	43399
7112	0	0	43396
7113	3	3	43390
7114	0	0	49138
7115	0	0	86899
7116	0	0	49137
7117	0	0	49135
7118	0	0	46342
7119	3	0	1884
7120	3	3	1883
7121	3	2	1880
7122	0	0	81094
7123	0	0	81097
7124	0	0	81091
7125	3	2	11713
7126	3	3	96766
7127	0	0	11710
7128	0	0	11716
7129	0	0	57159
7130	0	0	96760
7131	0	0	57157
7132	0	0	57156
7133	0	0	57154
7134	0	0	57151
7135	0	0	96768
7136	0	0	97414
7137	0	0	97410
7138	3	3	97411
7139	0	0	17008
7140	3	0	64066
7141	0	0	64060
7142	3	3	64063
7143	0	0	116089
7144	0	0	17002
7145	0	0	52675
7146	0	0	116083
7147	0	0	116080
7148	0	0	60769
7149	2	2	5925
7150	0	0	102274
7151	3	3	4233
7152	0	0	60760
7153	0	0	102271
7154	0	0	63496
7155	3	0	63499
7156	0	0	62722
7157	3	3	20518
7158	3	1	20512
7159	0	0	20515
7160	0	0	148774
7161	0	0	42115
7162	0	0	80329
7163	0	0	80326
7164	0	0	80320
7165	0	0	80323
7166	0	0	48775
7167	0	0	48774
7168	0	0	48778
7169	0	0	111886
7170	3	2	29338
7171	0	0	29337
7172	0	0	29334
7173	0	0	29335
7174	3	2	29332
7175	0	0	106492
7176	3	3	57847
7177	0	0	29331
7178	3	3	54637
7179	0	0	78439
7180	0	0	54634
7181	0	0	58390
7182	3	2	54631
7183	3	2	58393
7184	0	0	78433
7185	0	0	58399
7186	3	2	59446
7187	0	0	59443
7188	0	0	30847
7189	0	0	30844
7190	0	0	34345
7191	0	0	30849
7192	0	0	109366
7193	0	0	59449
7194	0	0	34342
7195	0	0	106636
7196	0	0	114907
7197	0	0	106639
7198	3	3	34699
7199	0	0	34698
7200	0	0	111268
7201	0	0	34693
7202	0	0	34692
7203	0	0	111265
7204	0	0	34696
7205	0	0	38656
7206	0	0	107359
7207	0	0	92698
7208	0	0	92697
7209	0	0	107356
7210	0	0	67801
7211	0	0	24519
7212	3	3	24511
7213	0	0	24510
7214	0	0	24513
7215	0	0	1502
7216	0	0	50845
7217	0	0	136099
7218	3	3	1501
7219	0	0	652
7220	0	0	72172
7221	3	3	651
7222	0	0	1508
7223	0	0	1509
7224	3	3	72178
7225	0	0	23155
7226	0	0	77524
7227	0	0	77527
7228	0	0	22201
7229	0	0	22200
7230	3	3	22207
7231	0	0	22206
7232	0	0	22204
7233	0	0	3885
7234	0	0	3884
7235	3	3	3887
7236	0	0	28173
7237	0	0	3880
7238	0	0	3883
7239	3	3	3882
7240	0	0	151285
7241	0	0	79471
7242	0	0	91924
7243	3	3	55147
7244	0	0	55144
7245	3	0	56494
7246	0	0	56497
7247	0	0	102406
7248	0	0	18043
7249	0	0	35563
7250	0	0	35560
7251	0	0	145225
7252	0	0	51715
7253	0	0	32692
7254	0	0	32695
7255	3	0	18046
7256	0	0	32698
7257	3	0	101215
7258	0	0	51718
7259	3	3	61405
7260	0	0	61408
7261	0	0	104197
7262	0	0	104194
7263	0	0	104191
7264	0	0	78982
7265	0	0	78985
7266	0	0	140761
7267	0	0	81850
7268	0	0	75961
7269	0	0	75964
7270	0	0	27352
7271	0	0	27351
7272	0	0	27357
7273	0	0	27354
7274	3	2	27355
7275	0	0	25260
7276	3	3	25261
7277	0	0	25263
7278	3	2	25264
7279	0	0	17761
7280	0	0	32037
7281	0	0	32031
7282	0	0	32032
7283	0	0	17764
7284	3	3	74386
7285	0	0	74380
7286	0	0	74383
7287	0	0	139378
7288	0	0	52777
7289	0	0	139375
7290	0	0	166714
7291	0	0	56728
7292	0	0	39783
7293	0	0	57454
7294	0	0	33129
7295	0	0	105247
7296	0	0	75382
7297	0	0	105241
7298	0	0	84142
7299	0	0	33120
7300	0	0	33121
7301	0	0	33123
7302	0	0	84148
7303	0	0	33126
7304	0	0	33127
7305	0	0	26005
7306	3	2	26008
7307	0	0	75328
7308	0	0	113377
7309	0	0	113371
7310	0	0	147811
7311	0	0	139951
7312	3	0	67648
7313	0	0	3579
7314	0	0	3578
7315	0	0	40750
7316	3	3	3575
7317	0	0	3574
7318	3	3	3577
7319	0	0	3576
7320	0	0	3571
7321	3	3	3570
7322	0	0	3573
7323	0	0	70606
7324	0	0	70600
7325	0	0	70603
7326	0	0	29794
7327	0	0	86782
7328	0	0	29797
7329	0	0	86785
7330	0	0	18589
7331	0	0	14608
7332	0	0	33784
7333	3	3	18580
7334	0	0	18583
7335	0	0	33787
7336	0	0	14602
7337	3	2	33781
7338	3	3	18586
7339	3	2	38668
7340	2	0	76609
7341	0	0	38662
7342	0	0	30478
7343	0	0	102730
7344	0	0	83491
7345	0	0	30472
7346	0	0	30477
7347	3	3	30475
7348	0	0	30474
7349	0	0	1164
7350	0	0	31788
7351	0	0	31789
7352	0	0	31782
7353	0	0	31783
7354	0	0	108559
7355	0	0	62194
7356	0	0	33874
7357	0	0	30781
7358	0	0	80539
7359	3	2	30784
7360	3	0	30787
7361	0	0	30786
7362	3	2	731
7363	0	0	40726
7364	0	0	40720
7365	3	2	734
7366	0	0	40723
7367	3	3	40729
7368	0	0	42763
7369	0	0	89185
7370	0	0	89182
7371	0	0	80536
7372	0	0	77953
7373	0	0	27480
7374	0	0	47182
7375	0	0	109603
7376	3	3	91399
7377	0	0	109609
7378	0	0	15268
7379	0	0	39204
7380	0	0	45751
7381	0	0	35953
7382	0	0	20458
7383	0	0	31435
7384	0	0	31437
7385	3	3	35959
7386	0	0	16519
7387	0	0	19729
7388	0	0	19726
7389	0	0	16513
7390	3	3	19723
7391	0	0	19720
7392	0	0	84634
7393	0	0	12601
7394	0	0	12604
7395	0	0	69433
7396	3	1	69436
7397	3	3	69439
7398	3	2	100609
7399	0	0	84925
7400	3	3	21001
7401	0	0	21003
7402	0	0	21004
7403	0	0	21006
7404	0	0	21007
7405	3	3	4707
7406	0	0	43405
7407	0	0	4705
7408	0	0	43407
7409	0	0	4703
7410	0	0	4702
7411	3	0	4701
7412	3	2	69388
7413	0	0	69385
7414	0	0	43408
7415	0	0	86200
7416	3	0	4708
7417	0	0	103792
7418	0	0	41802
7419	0	0	41803
7420	0	0	41800
7421	0	0	78247
7422	3	3	41806
7423	0	0	41805
7424	0	0	41808
7425	0	0	41809
7426	0	0	17647
7427	0	0	17644
7428	0	0	13558
7429	0	0	90526
7430	0	0	90525
7431	0	0	13555
7432	0	0	90520
7433	0	0	19894
7434	0	0	19897
7435	0	0	101554
7436	0	0	19891
7437	3	3	7898
7438	0	0	101557
7439	0	0	7890
7440	0	0	62527
7441	0	0	62524
7442	0	0	20758
7443	0	0	20752
7444	0	0	20755
7445	0	0	46636
7446	0	0	46630
7447	0	0	80128
7448	0	0	46633
7449	0	0	80125
7450	0	0	80122
7451	3	2	48571
7452	0	0	48570
7453	0	0	48574
7454	0	0	48577
7455	0	0	62290
7456	0	0	7273
7457	0	0	44671
7458	0	0	7276
7459	0	0	44677
7460	0	0	7274
7461	0	0	7278
7462	0	0	139030
7463	0	0	54430
7464	0	0	54433
7465	3	3	54436
7466	3	2	54439
7467	0	0	88579
7468	3	2	59602
7469	0	0	59605
7470	3	3	41119
7471	0	0	69667
7472	0	0	59608
7473	0	0	41116
7474	0	0	109618
7475	0	0	41110
7476	0	0	41113
7477	0	0	48102
7478	0	0	111688
7479	3	0	12808
7480	0	0	56356
7481	3	3	54385
7482	0	0	54382
7483	0	0	97894
7484	0	0	111061
7485	3	1	44095
7486	3	3	44092
7487	3	3	95008
7488	0	0	95007
7489	0	0	95004
7490	0	0	95002
7491	0	0	44098
7492	0	0	7032
7493	0	0	1748
7494	0	0	1744
7495	3	3	1745
7496	0	0	1743
7497	0	0	151048
7498	3	2	28375
7499	2	1	11176
7500	0	0	151045
7501	3	3	1298
7502	3	3	57004
7503	0	0	1290
7504	0	0	1291
7505	0	0	1296
7506	0	0	1297
7507	0	0	1295
7508	0	0	66997
7509	0	0	109795
7510	0	0	66994
7511	3	0	66991
7512	0	0	114256
7513	0	0	35764
7514	0	0	118582
7515	0	0	35767
7516	0	0	110005
7517	0	0	110002
7518	0	0	110008
7519	3	2	21508
7520	0	0	28996
7521	3	3	28990
7522	3	2	28999
7523	0	0	51268
7524	0	0	51265
7525	3	0	51262
7526	0	0	82198
7527	3	2	48892
7528	0	0	82195
7529	0	0	48895
7530	0	0	25063
7531	3	0	32230
7532	0	0	25066
7533	0	0	25068
7534	0	0	82225
7535	3	3	82222
7536	0	0	82228
7537	0	0	56125
7538	0	0	98310
7539	0	0	56128
7540	0	0	98316
7541	0	0	98317
7542	0	0	83365
7543	3	0	57298
7544	0	0	51841
7545	2	1	51847
7546	0	0	16254
7547	0	0	51849
7548	0	0	117259
7549	3	2	60094
7550	0	0	105001
7551	0	0	97333
7552	0	0	97332
7553	0	0	105004
7554	0	0	97330
7555	0	0	111532
7556	0	0	116785
7557	0	0	81673
7558	0	0	113575
7559	0	0	107536
7560	0	0	107530
7561	0	0	65500
7562	3	2	65503
7563	0	0	65509
7564	0	0	64450
7565	0	0	81757
7566	0	0	81754
7567	0	0	81751
7568	0	0	64459
7569	0	0	86707
7570	0	0	49309
7571	0	0	49308
7572	0	0	22876
7573	0	0	22870
7574	0	0	22873
7575	0	0	24082
7576	0	0	49303
7577	0	0	49302
7578	3	3	22879
7579	0	0	49306
7580	0	0	94156
7581	0	0	94153
7582	0	0	94150
7583	0	0	98862
7584	0	0	98863
7585	0	0	36844
7586	0	0	99190
7587	0	0	36846
7588	0	0	36847
7589	3	3	2688
7590	0	0	2689
7591	3	3	90640
7592	3	3	2684
7593	0	0	2686
7594	3	3	2687
7595	0	0	90648
7596	3	3	2683
7597	0	0	71827
7598	3	3	71824
7599	3	3	71821
7600	0	0	58219
7601	0	0	62887
7602	0	0	104848
7603	0	0	68287
7604	0	0	58210
7605	0	0	58213
7606	0	0	58216
7607	0	0	49249
7608	0	0	78661
7609	3	3	91060
7610	0	0	79393
7611	0	0	79396
7612	0	0	91069
7613	0	0	106729
7614	1	1	21316
7615	3	3	75541
7616	3	3	99736
7617	0	0	99733
7618	3	3	21310
7619	0	0	27571
7620	0	0	99739
7621	0	0	27577
7622	0	0	21313
7623	3	2	68824
7624	3	3	23059
7625	0	0	136117
7626	0	0	23056
7627	3	3	23050
7628	0	0	23053
7629	0	0	109447
7630	0	0	109444
7631	0	0	109441
7632	0	0	878
7633	0	0	29109
7634	3	3	31231
7635	0	0	31237
7636	0	0	31234
7637	0	0	29101
7638	0	0	31239
7639	0	0	29107
7640	0	0	72706
7641	0	0	79537
7642	0	0	91686
7643	0	0	72703
7644	3	0	91683
7645	0	0	72700
7646	0	0	76888
7647	0	0	72709
7648	0	0	109198
7649	0	0	105826
7650	3	3	34558
7651	0	0	34555
7652	0	0	116269
7653	0	0	105829
7654	0	0	107092
7655	3	2	26626
7656	0	0	26623
7657	0	0	26629
7658	0	0	102496
7659	0	0	55339
7660	3	2	4733
7661	3	1	55330
7662	3	3	55333
7663	0	0	55332
7664	0	0	55335
7665	0	0	55336
7666	0	0	144349
7667	0	0	144340
7668	0	0	144346
7669	0	0	50676
7670	0	0	50674
7671	0	0	50671
7672	0	0	145690
7673	0	0	77281
7674	0	0	43476
7675	0	0	92082
7676	0	0	92080
7677	0	0	100374
7678	0	0	74956
7679	0	0	66763
7680	3	3	74950
7681	0	0	66766
7682	0	0	74953
7683	0	0	24700
7684	0	0	74959
7685	0	0	110947
7686	0	0	24703
7687	3	3	61231
7688	0	0	61237
7689	0	0	61234
7690	0	0	114478
7691	3	2	22018
7692	0	0	73075
7693	0	0	73072
7694	0	0	77752
7695	0	0	22012
7696	3	3	73078
7697	0	0	22015
7698	0	0	31908
7699	2	1	31909
7700	0	0	31906
7701	0	0	31900
7702	0	0	31902
7703	0	0	31903
7704	0	0	74482
7705	3	3	93688
7706	3	0	4620
7707	0	0	4622
7708	0	0	4623
7709	0	0	4624
7710	3	0	4625
7711	3	0	4626
7712	3	0	4627
7713	3	0	4628
7714	0	0	100951
7715	0	0	101029
7716	0	0	51102
7717	0	0	51100
7718	0	0	101020
7719	0	0	101023
7720	0	0	93355
7721	0	0	101026
7722	0	0	25545
7723	0	0	25540
7724	3	3	179
7725	3	3	178
7726	3	3	174
7727	3	2	25549
7728	0	0	171
7729	3	2	74227
7730	0	0	85426
7731	0	0	85420
7732	0	0	74221
7733	0	0	36303
7734	0	0	36301
7735	3	3	36307
7736	3	0	85429
7737	3	3	36304
7738	3	1	76534
7739	0	0	87370
7740	3	2	45877
7741	0	0	45874
7742	3	3	41353
7743	3	2	45871
7744	3	3	106876
7745	2	1	83860
7746	0	0	83866
7747	3	3	83869
7748	3	0	34429
7749	3	3	48226
7750	0	0	70834
7751	0	0	70831
7752	0	0	15877
7753	0	0	15874
7754	3	0	15871
7755	0	0	18934
7756	0	0	18937
7757	3	3	18931
7758	0	0	83287
7759	3	3	30628
7760	3	3	92287
7761	0	0	83281
7762	0	0	30622
7763	0	0	25240
7764	0	0	92281
7765	0	0	7668
7766	0	0	86428
7767	0	0	7661
7768	0	0	7663
7769	3	2	7662
7770	0	0	7665
7771	0	0	7664
7772	3	3	40087
7773	0	0	37162
7774	0	0	37165
7775	0	0	89104
7776	0	0	41680
7777	0	0	41683
7778	0	0	84484
7779	3	3	84487
7780	0	0	41689
7781	0	0	11191
7782	0	0	40555
7783	0	0	40552
7784	3	0	83134
7785	0	0	83137
7786	3	3	83131
7787	0	0	40558
7788	0	0	14344
7789	0	0	108451
7790	0	0	33240
7791	0	0	47683
7792	0	0	47680
7793	0	0	47686
7794	0	0	11197
7795	3	3	14470
7796	3	3	47689
7797	0	0	31575
7798	0	0	13840
7799	3	1	13843
7800	0	0	31576
7801	0	0	13846
7802	0	0	13849
7803	0	0	91164
7804	0	0	38365
7805	0	0	5619
7806	0	0	38362
7807	0	0	91165
7808	3	3	5612
7809	0	0	85996
7810	2	1	5616
7811	3	2	5617
7812	0	0	5615
7813	0	0	91167
7814	0	0	88957
7815	0	0	88954
7816	3	3	47026
7817	0	0	11569
7818	0	0	47022
7819	0	0	47020
7820	3	1	11560
7821	3	3	11563
7822	0	0	11566
7823	0	0	47029
7824	3	2	82420
7825	0	0	103561
7826	0	0	103567
7827	0	0	82426
7828	0	0	82429
7829	3	2	20743
7830	0	0	20749
7831	0	0	97135
7832	0	0	97134
7833	0	0	39016
7834	0	0	39015
7835	0	0	39012
7836	0	0	39013
7837	0	0	39010
7838	3	3	73912
7839	0	0	39019
7840	0	0	87040
7841	3	1	19918
7842	0	0	16729
7843	3	3	252
7844	3	3	16720
7845	3	3	256
7846	3	2	257
7847	2	1	254
7848	0	0	255
7849	0	0	88048
7850	0	0	97687
7851	0	0	97684
7852	0	0	12037
7853	0	0	12034
7854	0	0	100030
7855	3	3	100033
7856	0	0	81196
7857	0	0	100038
7858	0	0	81199
7859	0	0	63043
7860	0	0	49549
7861	0	0	49543
7862	3	3	21631
7863	3	2	49540
7864	0	0	21637
7865	0	0	49546
7866	3	3	45460
7867	3	3	45463
7868	0	0	90481
7869	0	0	90483
7870	0	0	90484
7871	0	0	90486
7872	3	3	69190
7873	0	0	49891
7874	3	3	49894
7875	0	0	46840
7876	0	0	46849
7877	0	0	58051
7878	3	3	58057
7879	0	0	58054
7880	0	0	45796
7881	3	3	183
7882	0	0	45799
7883	0	0	53752
7884	3	3	10765
7885	0	0	53754
7886	0	0	53757
7887	3	2	10768
7888	0	0	112933
7889	0	0	112936
7890	0	0	14863
7891	0	0	14860
7892	0	0	112939
7893	0	0	14869
7894	3	3	13072
7895	0	0	13075
7896	3	3	54193
7897	0	0	54190
7898	3	3	20275
7899	0	0	20278
7900	3	2	94564
7901	3	3	94561
7902	0	0	94560
7903	0	0	109588
7904	0	0	10183
7905	3	3	10189
7906	0	0	29749
7907	3	3	29743
7908	0	0	40945
7909	2	0	3957
7910	0	0	29740
7911	3	2	29746
7912	0	0	40942
7913	0	0	1158
7914	0	0	1155
7915	0	0	1151
7916	0	0	1150
7917	0	0	1153
7918	0	0	97915
7919	0	0	59014
7920	0	0	97912
7921	3	2	97918
7922	0	0	12859
7923	0	0	12850
7924	0	0	12853
7925	0	0	12852
7926	0	0	12856
7927	0	0	92248
7928	0	0	50470
7929	0	0	50473
7930	0	0	50476
7931	0	0	50479
7932	0	0	92241
7933	0	0	95215
7934	0	0	92245
7935	0	0	95211
7936	0	0	66562
7937	0	0	149902
7938	0	0	22657
7939	0	0	61039
7940	0	0	22651
7941	0	0	111562
7942	0	0	61036
7943	3	1	61030
7944	3	3	52837
7945	0	0	52834
7946	0	0	60928
7947	0	0	54447
7948	0	0	60922
7949	0	0	60925
7950	0	0	150100
7951	0	0	65200
7952	0	0	65206
7953	0	0	150106
7954	0	0	118774
7955	0	0	114421
7956	0	0	114427
7957	0	0	114424
7958	0	0	32242
7959	0	0	55642
7960	0	0	55645
7961	0	0	55648
7962	3	2	32248
7963	0	0	93115
7964	3	3	104257
7965	0	0	98122
7966	0	0	25387
7967	0	0	25386
7968	0	0	25384
7969	0	0	2187
7970	0	0	25380
7971	0	0	2189
7972	0	0	2188
7973	0	0	110218
7974	0	0	25389
7975	0	0	57646
7976	0	0	57640
7977	0	0	80665
7978	0	0	15433
7979	3	0	52168
7980	0	0	106099
7981	0	0	64552
7982	0	0	97078
7983	2	2	12427
7984	0	0	106090
7985	0	0	64558
7986	0	0	60079
7987	0	0	102964
7988	0	0	88279
7989	3	0	6809
7990	0	0	100825
7991	0	0	82132
7992	0	0	6908
7993	0	0	15715
7994	0	0	2726
7995	3	3	2725
7996	3	3	2723
7997	0	0	2722
7998	0	0	2721
7999	3	3	6802
8000	0	0	6803
8001	0	0	93802
8002	0	0	6801
8003	0	0	93808
8004	0	0	100828
8005	0	0	102343
8006	0	0	102346
8007	0	0	95503
8008	0	0	63520
8009	0	0	63523
8010	3	3	40510
8011	0	0	95506
8012	0	0	37363
8013	3	2	37360
8014	0	0	37366
8015	0	0	57685
8016	0	0	112210
8017	0	0	37369
8018	0	0	24160
8019	1	0	24163
8020	0	0	71980
8021	0	0	50800
8022	0	0	71983
8023	0	0	108691
8024	0	0	71986
8025	3	0	71989
8026	0	0	7819
8027	0	0	50803
8028	3	0	68329
8029	0	0	50806
8030	0	0	67318
8031	0	0	67312
8032	0	0	37987
8033	0	0	37984
8034	3	3	42688
8035	0	0	3029
8036	0	0	3028
8037	0	0	3027
8038	0	0	3026
8039	0	0	3025
8040	0	0	3024
8041	0	0	3023
8042	3	2	3022
8043	3	3	3021
8044	2	0	3020
8045	0	0	30352
8046	3	2	59974
8047	3	3	59971
8048	0	0	109873
8049	0	0	91183
8050	0	0	30358
8051	0	0	109870
8052	0	0	91186
8053	0	0	109876
8054	3	2	31009
8055	0	0	31008
8056	0	0	4199
8057	0	0	4196
8058	0	0	4197
8059	0	0	4195
8060	0	0	4192
8061	0	0	4193
8062	0	0	4190
8063	0	0	4191
8064	0	0	147712
8065	0	0	3954
8066	0	0	103765
8067	0	0	103767
8068	0	0	103768
8069	0	0	34189
8070	0	0	111979
8071	3	3	111976
8072	0	0	34180
8073	0	0	111970
8074	0	0	35278
8075	3	1	66046
8076	3	2	66040
8077	0	0	66043
8078	0	0	66049
8079	0	0	35275
8080	0	0	17158
8081	0	0	23244
8082	0	0	23245
8083	0	0	23247
8084	0	0	30976
8085	0	0	30973
8086	0	0	30970
8087	0	0	109258
8088	0	0	109252
8089	3	2	30979
8090	0	0	72517
8091	0	0	72514
8092	3	3	100258
8093	0	0	6758
8094	0	0	6759
8095	3	0	6753
8096	3	2	6750
8097	0	0	6751
8098	3	3	6756
8099	0	0	6757
8100	0	0	6754
8101	0	0	6755
8102	3	0	92761
8103	0	0	26278
8104	0	0	92764
8105	0	0	100237
8106	0	0	82894
8107	0	0	100231
8108	0	0	32725
8109	0	0	101185
8110	0	0	32728
8111	0	0	139681
8112	0	0	139684
8113	0	0	7443
8114	0	0	43831
8115	0	0	43834
8116	0	0	43837
8117	0	0	140878
8118	0	0	75895
8119	2	2	75892
8120	0	0	109612
8121	0	0	84382
8122	0	0	5078
8123	3	2	61555
8124	0	0	84385
8125	3	3	5072
8126	3	3	5070
8127	0	0	5071
8128	0	0	5077
8129	0	0	5075
8130	3	0	70114
8131	0	0	70111
8132	0	0	5380
8133	0	0	5381
8134	0	0	5382
8135	0	0	33099
8136	0	0	5387
8137	3	0	33094
8138	0	0	33097
8139	3	0	33091
8140	0	0	33093
8141	0	0	117454
8142	0	0	84028
8143	0	0	36118
8144	0	0	85654
8145	0	0	36115
8146	0	0	84520
8147	0	0	33541
8148	3	1	33547
8149	0	0	33544
8150	3	3	84529
8151	0	0	41529
8152	0	0	41521
8153	0	0	41524
8154	0	0	41527
8155	0	0	41526
8156	3	3	39637
8157	0	0	39634
8158	0	0	129412
8159	3	0	55036
8160	0	0	41883
8161	3	2	7148
8162	0	0	7144
8163	0	0	7145
8164	3	0	7146
8165	0	0	7147
8166	0	0	7141
8167	0	0	7142
8168	3	0	37645
8169	0	0	89920
8170	3	3	18745
8171	0	0	18742
8172	0	0	37642
8173	0	0	89929
8174	0	0	71794
8175	3	3	71797
8176	0	0	71791
8177	0	0	37648
8178	0	0	18748
8179	0	0	30015
8180	3	2	8052
8181	0	0	8051
8182	0	0	76228
8183	0	0	8056
8184	0	0	30013
8185	0	0	30012
8186	3	2	76225
8187	3	3	8059
8188	0	0	8058
8189	3	3	30019
8190	0	0	30018
8191	3	3	7499
8192	0	0	44971
8193	0	0	7493
8194	3	2	7490
8195	3	3	7491
8196	0	0	7496
8197	0	0	44974
8198	3	2	7495
8199	3	1	2
8200	0	0	127516
8201	3	3	3274
8202	3	2	28891
8203	3	3	28894
8204	0	0	28897
8205	0	0	11167
8206	0	0	103522
8207	0	0	43315
8208	0	0	13654
8209	0	0	43311
8210	0	0	43312
8211	0	0	13657
8212	3	0	81547
8213	0	0	81544
8214	0	0	81541
8215	0	0	96450
8216	0	0	11248
8217	0	0	89215
8218	0	0	11245
8219	0	0	89218
8220	0	0	11242
8221	0	0	65044
8222	0	0	65047
8223	0	0	3278
8224	0	0	103240
8225	3	2	5803
8226	0	0	16021
8227	0	0	5801
8228	3	1	5800
8229	0	0	19033
8230	3	0	5805
8231	0	0	16027
8232	3	0	60274
8233	0	0	52369
